Ad set ID;Country;reach;impressions;frequency;Currency;cpm;cpc;ctr;amount spent (EUR);purchases;Reporting starts;Reporting ends
23853246001390129;AU;17422;21544;1.236625798;EUR;13.6226432;1.722337;0.917935392;366.8577813;8;2023-01-01;2023-04-30
23852989304770221;US;6078;7006;1.152671756;EUR;41.68348938;1.502320984;2.457182008;365.064;5;2023-01-01;2023-04-30
23853121893080129;AU;19686;24570;1.248090052;EUR;11.87301794;1.266166664;0.893432752;364.656;4;2023-01-01;2023-04-30
23854320685280129;US;5382;7437;1.381688466;EUR;39.20395869;1.769126216;2.64199656;364.44;4;2023-01-01;2023-04-30
23853855968070129;CA;10522;15922;1.513305961;EUR;18.30759182;1.428925488;1.828870016;364.376;7;2023-01-01;2023-04-30
23853287544360129;GB;24922;34202;1.372367745;EUR;8.38922156;0.96672776;1.354790416;358.656;5;2023-01-01;2023-04-30
23853017842190221;US;7627;8716;1.142752255;EUR;32.72767325;1.330477608;2.34235888;356.568;6;2023-01-01;2023-04-30
23854337515530129;US;5760;6353;1.102916667;EUR;44.3923939;2.592058824;1.763002144;352.52;4;2023-01-01;2023-04-30
23854278945500129;CA;10739;15712;1.463051251;EUR;17.85455362;1.397065472;1.535641544;350.6634332;9;2023-01-01;2023-04-30
23853331829950129;CA;11405;16966;1.487654321;EUR;16.39381366;1.174594592;1.814409656;347.68;5;2023-01-01;2023-04-30
23852596648720129;US;13325;15414;1.156760327;EUR;18.04121036;1.655238096;1.519696888;347.6;6;2023-01-01;2023-04-30
23853201570550129;US;10669;10809;1.013122376;EUR;25.69935608;1.240085712;2.084227664;347.224;4;2023-01-01;2023-04-30
23853269495900129;CA;25280;26472;1.047151899;EUR;10.44375944;1.04722424;1.039589;345.584;4;2023-01-01;2023-04-30
23853251922860129;US;6698;8224;1.227902532;EUR;33.59922179;1.451260504;2.521400776;345.4;5;2023-01-01;2023-04-30
23853112168810129;US;16000;17233;1.07705;EUR;16.00037138;0.97362712;1.600668496;344.664;5;2023-01-01;2023-04-30
23853130348280129;CA;18150;23038;1.269261283;EUR;11.84665107;1.359155424;0.802861408;341.148011;6;2023-01-01;2023-04-30
23853182203280129;CA;13350;16858;1.262703739;EUR;16.1116965;1.579096136;1.013667424;339.5056688;6;2023-01-01;2023-04-30
23854191262820129;AU;8717;10511;1.20585536;EUR;25.83819164;2.082748464;1.17512748;339.488;7;2023-01-01;2023-04-30
23854349265600129;CA;7347;11642;1.584494774;EUR;23.32013685;2.044305008;1.302913688;339.3546314;6;2023-01-01;2023-04-30
23853182476040129;CA;12826;15770;1.229603293;EUR;17.05351798;1.297976832;1.262111296;336.176;0;2023-01-01;2023-04-30
23854026158850129;US;5062;5547;1.095764855;EUR;48.37842515;1.939052024;2.468993368;335.456;1;2023-01-01;2023-04-30
23853277965310129;NZ;11155;19660;1.76240677;EUR;13.59605381;1.067485696;1.269582912;334.1230223;8;2023-01-01;2023-04-30
23853245845170129;US;13050;13676;1.048001471;EUR;19.46674466;1.030291024;1.85317344;332.784;6;2023-01-01;2023-04-30
23853968546890129;US;6669;7832;1.174424184;EUR;33.95709908;1.955529408;1.756894792;332.44;7;2023-01-01;2023-04-30
23853005738510221;US;7254;9578;1.3203573;EUR;27.71502547;2.04834568;1.750605528;331.832;8;2023-01-01;2023-04-30
23853701954200129;US;6032;6899;1.143766578;EUR;38.3497217;1.582430624;2.838589984;330.728;6;2023-01-01;2023-04-30
23853288315070129;AU;13722;16954;1.235599347;EUR;15.53720568;1.654673368;0.8682112;329.28;5;2023-01-01;2023-04-30
23853246001410129;AU;12762;16297;1.277018556;EUR;15.99882186;1.582097088;1.131019584;325.912;8;2023-01-01;2023-04-30
23852314592870129;CA;30362;35031;1.153799536;EUR;7.441707752;1.225056168;0.535294248;325.8649407;5;2023-01-01;2023-04-30
23854351681930129;CA;7347;12640;1.720383275;EUR;20.53334084;1.931111816;1.615189872;324.4267852;6;2023-01-01;2023-04-30
23854363307560129;US;3765;4845;1.286867828;EUR;53.44385733;1.838954544;2.998679;323.656;6;2023-01-01;2023-04-30
23853277755580129;GB;13152;19149;1.455961071;EUR;13.52105615;0.899;1.647727272;323.64;8;2023-01-01;2023-04-30
23853260607470129;CA;16538;20699;1.251584192;EUR;12.44126349;1.252549616;1.174924632;321.9052514;6;2023-01-01;2023-04-30
23853135377070129;US;14362;16365;1.139483066;EUR;15.67735628;1.196626864;1.372702384;320.696;6;2023-01-01;2023-04-30
23853295481900129;AU;12480;14584;1.168589744;EUR;17.56182118;1.988521736;1.101481072;320.152;6;2023-01-01;2023-04-30
23854394478030129;AU;10509;12977;1.234850792;EUR;19.46267185;3.254680416;0.577029776;315.704;6;2023-01-01;2023-04-30
23853969600870129;CA;15565;18814;1.208727385;EUR;13.41333514;2.54388228;0.704171448;315.4414024;10;2023-01-01;2023-04-30
23853753940300129;AU;7680;9685;1.261041667;EUR;26.0518751;3.092;1.06393524;315.384;4;2023-01-01;2023-04-30
23853112253560129;US;20250;21324;1.053057838;EUR;11.77114988;1.0389404;1.00543988;313.76;6;2023-01-01;2023-04-30
23852374267620784;US;11680;18625;1.594589041;EUR;13.4146815;1.279947544;1.360766288;312.3071999;9;2023-01-01;2023-04-30
23853146881880129;AU;13133;17605;1.340521442;EUR;14.08415886;1.605886008;1.250568024;309.936;6;2023-01-01;2023-04-30
23852846295660125;US;7490;9629;1.285485421;EUR;25.68313939;1.424526568;1.854436688;309.1222657;2;2023-01-01;2023-04-30
23853277965280129;CA;11622;15778;1.35751652;EUR;15.64069787;1.694867272;0.95730656;308.4658434;9;2023-01-01;2023-04-30
23853260607470129;AU;14759;17692;1.198709957;EUR;13.93733566;1.85677216;0.87542392;308.2241782;6;2023-01-01;2023-04-30
23853778615210129;CA;13978;16825;1.203697344;EUR;14.61689886;1.592787568;0.916741952;307.408;6;2023-01-01;2023-04-30
23853163957550129;US;8134;9002;1.106707317;EUR;27.27663734;1.677289616;1.628010312;306.944;2;2023-01-01;2023-04-30
23853226662490129;US;7414;8918;1.202740613;EUR;27.09320894;1.50252736;1.987978832;302.008;6;2023-01-01;2023-04-30
23854341642980129;US;3293;4845;1.47133139;EUR;49.44013394;2.079232296;2.628797888;299.4094511;8;2023-01-01;2023-04-30
23853121893100129;US;6957;9455;1.359130635;EUR;25.27049666;1.260219408;2.064472456;298.672;5;2023-01-01;2023-04-30
23853955943450129;CA;13856;16029;1.156812933;EUR;14.80175684;1.418985648;0.998203232;296.568;7;2023-01-01;2023-04-30
23853295532270129;AU;16691;21401;1.28216066;EUR;11.0252327;1.48957576;1.1423872;294.936;3;2023-01-01;2023-04-30
23853245902360129;US;11872;12677;1.067789757;EUR;18.30468257;1.014181816;2.029534264;290.056;7;2023-01-01;2023-04-30
23853721820720129;AU;10982;13749;1.251893939;EUR;16.69638078;1.518222224;1.284766672;286.944;10;2023-01-01;2023-04-30
23853260907260129;CA;12794;15787;1.233991996;EUR;14.50705863;1.483327952;1.05807236;286.282295;5;2023-01-01;2023-04-30
23853374549380129;US;3384;4318;1.276122931;EUR;53.01222675;2.649629632;1.882178584;286.16;8;2023-01-01;2023-04-30
23853374521940129;US;3273;3670;1.121486189;EUR;62.1255449;2.317333336;2.476024408;285.032;5;2023-01-01;2023-04-30
23854549217010129;AU;7398;12076;1.63224481;EUR;18.84968533;1.598516856;1.605829744;284.536;6;2023-01-01;2023-04-30
23853288433960129;AU;11635;14538;1.249449945;EUR;15.6464891;1.588424584;0.94651112;284.328;6;2023-01-01;2023-04-30
23853303831120129;AU;12749;14936;1.171561245;EUR;15.15929298;1.75791304;0.916979112;283.024;4;2023-01-01;2023-04-30
23853245902320129;US;5843;6273;1.073521358;EUR;35.9607193;1.247646016;2.713939552;281.968;3;2023-01-01;2023-04-30
23854320685280129;GB;7814;11527;1.47512285;EUR;19.52002221;1.143349592;2.004302864;281.264;4;2023-01-01;2023-04-30
23852846295680125;US;7326;7896;1.077863929;EUR;28.4839669;0.96610568;2.650455928;281.1367533;4;2023-01-01;2023-04-30
23854549057320129;AU;4502;6644;1.475657427;EUR;33.54680988;2.004361552;2.36002408;278.6062561;4;2023-01-01;2023-04-30
23853134496250129;US;7888;9659;1.224543611;EUR;23.02799404;1.061221376;2.04074872;278.04;10;2023-01-01;2023-04-30
23853484178250129;CA;3348;7350;2.195459976;EUR;30.14779261;1.787083344;1.75010884;276.9979185;2;2023-01-01;2023-04-30
23853269687400129;US;6368;7567;1.188316583;EUR;29.09990486;1.34929412;2.5541812;275.256;3;2023-01-01;2023-04-30
23853803052800129;CA;12106;12830;1.059873117;EUR;17.10737;2.11052308;0.78314004;274.368;2;2023-01-01;2023-04-30
23853570832530129;AU;7549;10446;1.383743111;EUR;20.9835601;2.34172944;1.059967832;273.9823442;5;2023-01-01;2023-04-30
23853753940300129;CA;8224;9930;1.207490272;EUR;22.04011923;1.940312056;1.366309512;273.584;9;2023-01-01;2023-04-30
23853373879400129;US;5918;7189;1.214652609;EUR;30.3138215;1.448936168;2.759848656;272.4;5;2023-01-01;2023-04-30
23854024359750129;US;2982;4166;1.396727468;EUR;52.28807374;2.268866664;2.33531784;272.264;2;2023-01-01;2023-04-30
23854278945500129;AU;8294;11350;1.368441358;EUR;19.10500042;1.642798456;1.353256272;271.0617459;6;2023-01-01;2023-04-30
23853721820720129;CA;11904;14566;1.22358871;EUR;14.84747625;1.234374432;1.29181084;270.328;7;2023-01-01;2023-04-30
23853969600870129;US;6374;7742;1.214482932;EUR;27.85185107;3.455414904;1.388860184;269.5223628;3;2023-01-01;2023-04-30
23853366823970129;US;4042;4787;1.184481394;EUR;44.57219251;1.975703704;2.045454544;266.72;4;2023-01-01;2023-04-30
23854486907950129;US;2346;2534;1.080150068;EUR;84.12251342;2.513358488;3.233343856;266.416;0;2023-01-01;2023-04-30
23853295532270129;CA;15430;19626;1.271930734;EUR;10.82851669;1.062624;1.480454896;265.656;5;2023-01-01;2023-04-30
23852550329640129;US;9094;9094;1;EUR;23.2729832;1.125719152;1.879123776;264.544;3;2023-01-01;2023-04-30
23853246001390129;CA;11559;13710;1.186102844;EUR;15.42964663;1.50246184;1.190337264;264.433284;3;2023-01-01;2023-04-30
23854486907930129;US;5539;6350;1.146302715;EUR;32.96984348;2.110335872;1.663096888;261.6816477;5;2023-01-01;2023-04-30
23853251922750129;US;8826;9326;1.056744017;EUR;22.39423572;1.176;1.942014064;261.072;5;2023-01-01;2023-04-30
23853287544350129;GB;18899;24071;1.273662377;EUR;8.666555888;0.902311416;1.528797896;260.768;3;2023-01-01;2023-04-30
23853366873030129;GB;13741;18099;1.317186772;EUR;11.5146499;1.063295672;1.545261672;260.5074394;6;2023-01-01;2023-04-30
23854549217040129;CA;6432;9478;1.473631841;EUR;21.98379474;1.702379088;1.782579336;260.464;5;2023-01-01;2023-04-30
23854391533470129;US;5312;8103;1.525451807;EUR;25.61437457;1.113510728;2.298351272;259.448;2;2023-01-01;2023-04-30
23854605769460129;CA;11386;14398;1.264614952;EUR;14.36826314;1.312690352;1.253472608;258.6;6;2023-01-01;2023-04-30
23853618784750129;AU;6010;9883;1.64456869;EUR;20.87608314;1.9538116;1.372834712;257.9031312;6;2023-01-01;2023-04-30
23853059834560221;US;7218;8255;1.143759699;EUR;24.90396356;2.471;1.093129176;256.984;3;2023-01-01;2023-04-30
23853484178250129;AU;2945;6241;2.11926107;EUR;32.65164873;2.214917496;1.815151904;254.7155117;5;2023-01-01;2023-04-30
23854605769460129;AU;10362;14161;1.366661519;EUR;14.36483814;1.412622224;1.197672448;254.272;10;2023-01-01;2023-04-30
23853144398690125;US;10394;11242;1.08166564;EUR;18.08126378;1.789408448;1.252401624;254.096;4;2023-01-01;2023-04-30
23853226661590129;AU;9646;10680;1.107240607;EUR;18.97165086;1.948242608;1.018726592;253.2715391;2;2023-01-01;2023-04-30
23853968546890129;AU;7552;8742;1.157627119;EUR;23.16325037;2.260071432;1.061493408;253.128;6;2023-01-01;2023-04-30
23853130348290129;US;12090;13258;1.096678137;EUR;15.15235624;0.969575288;1.472274184;251.12;2;2023-01-01;2023-04-30
23853729000220129;US;4824;5244;1.087064677;EUR;38.1900839;2.25527928;1.830663616;250.336;4;2023-01-01;2023-04-30
23853246001430129;AU;7264;9122;1.255726872;EUR;21.95053499;1.970708664;1.059463256;250.28;6;2023-01-01;2023-04-30
23853226661290129;US;5706;6090;1.067302299;EUR;32.75039411;1.529423312;1.912769312;249.296;4;2023-01-01;2023-04-30
23853303831120129;CA;12774;15369;1.203093687;EUR;12.95382854;1.413954544;0.899484672;248.856;2;2023-01-01;2023-04-30
23853618784750129;CA;5690;10546;1.853487064;EUR;18.84923212;1.678855256;1.395842816;248.4705778;6;2023-01-01;2023-04-30
23854082368240129;US;5101;6060;1.188048934;EUR;32.73082508;2.50440404;1.320132016;247.936;6;2023-01-01;2023-04-30
23853288612850129;GB;11764;12517;1.06399184;EUR;15.83978962;0.991317392;1.400997056;247.8293484;3;2023-01-01;2023-04-30
23853373990070129;US;4643;5600;1.206064783;EUR;35.27657143;1.668486488;2.571428568;246.936;2;2023-01-01;2023-04-30
23853139036420129;CA;15124;18009;1.19074319;EUR;10.95970159;0.865662608;2.167829064;246.7138426;6;2023-01-01;2023-04-30
23852989314930221;US;4496;5498;1.222953737;EUR;35.80037829;1.651382552;3.17765168;246.056;6;2023-01-01;2023-04-30
23853163957530129;US;5683;6832;1.20213964;EUR;28.79812646;1.673034016;1.686182672;245.936;3;2023-01-01;2023-04-30
23853020226490221;US;6949;7978;1.148169468;EUR;24.46204753;1.793823528;1.45994184;243.96;2;2023-01-01;2023-04-30
23853163957520129;CA;8685;12178;1.402266028;EUR;16.00599313;1.32423496;1.34533272;243.6592333;7;2023-01-01;2023-04-30
23853246001420129;US;5766;6298;1.092258602;EUR;30.50527118;1.284320856;2.56065032;240.168;2;2023-01-01;2023-04-30
23854391533470129;CA;7379;11748;1.592042498;EUR;16.30779707;1.054977976;1.841334696;239.48;7;2023-01-01;2023-04-30
23853226142590129;CA;18368;22339;1.216202091;EUR;8.53889128;0.867054544;1.266294224;238.44;3;2023-01-01;2023-04-30
23853251922990129;US;6880;7226;1.050232558;EUR;26.33090121;1.468029008;1.744907;237.8206997;2;2023-01-01;2023-04-30
23853955943450129;AU;10234;11517;1.125390869;EUR;16.51236454;1.980933336;0.922478464;237.712;0;2023-01-01;2023-04-30
23853659032320129;CA;5638;7583;1.344920545;EUR;25.04314801;1.826030768;1.637303512;237.384;6;2023-01-01;2023-04-30
23853295481900129;CA;6630;8418;1.269666988;EUR;22.50308847;1.835658912;1.33041908;236.8;3;2023-01-01;2023-04-30
23853701954200129;AU;6704;7933;1.183293556;EUR;23.8007261;1.843812496;1.726502624;236.008;3;2023-01-01;2023-04-30
23853226143300129;CA;17958;20095;1.118986101;EUR;9.37967276;1.019948048;1.038257896;235.608;3;2023-01-01;2023-04-30
23852573931870129;US;7552;8231;1.089936441;EUR;22.8204879;1.204102568;2.324812904;234.8;5;2023-01-01;2023-04-30
23853659032320129;AU;4544;6391;1.406514085;EUR;29.37138566;2.550521736;1.562147952;234.648;5;2023-01-01;2023-04-30
23853246001410129;CA;7949;10110;1.271839775;EUR;18.46387592;1.576540544;1.253462056;233.328;9;2023-01-01;2023-04-30
23853374167770129;US;4045;4402;1.088212025;EUR;42.34387495;1.512831168;2.733551432;232.976;2;2023-01-01;2023-04-30
23853968546970129;US;2954;3476;1.17655023;EUR;53.17600036;2.179714352;2.430379744;231.0497216;3;2023-01-01;2023-04-30
23853701855970129;US;3365;3882;1.153590109;EUR;47.5004122;1.800562496;3.017312448;230.472;4;2023-01-01;2023-04-30
23853047294870125;US;4971;5770;1.160605085;EUR;31.90904049;1.587089656;2.4625624;230.128;5;2023-01-01;2023-04-30
23853484569810129;US;5050;5298;1.049112801;EUR;34.64814255;1.296271184;2.416188464;229.44;2;2023-01-01;2023-04-30
23853333085180129;CA;2573;7002;2.721393035;EUR;26.1563229;1.760924136;2.047531992;228.9201381;2;2023-01-01;2023-04-30
23853971029810129;AU;6733;7653;1.136644487;EUR;23.84444909;2.0736;1.14572444;228.096;4;2023-01-01;2023-04-30
23853303831460129;AU;6541;7600;1.161937378;EUR;23.74821053;1.588788736;1.30526316;225.608;5;2023-01-01;2023-04-30
23853470597090129;AU;8286;10366;1.250917165;EUR;17.25657416;1.597095936;1.105194104;223.5934314;2;2023-01-01;2023-04-30
23854603183140129;US;5914;7167;1.211985931;EUR;24.87063288;1.410227848;2.018082376;222.816;3;2023-01-01;2023-04-30
23854337515530129;NZ;5389;8274;1.535332542;EUR;21.47514987;2.000864864;1.253142528;222.096;7;2023-01-01;2023-04-30
23854391533470129;AU;6880;10842;1.575930233;EUR;16.34944293;1.210841528;1.676381616;221.584;2;2023-01-01;2023-04-30
23853295481680129;US;2861;3130;1.094239374;EUR;56.55609506;1.651522392;3.189368768;221.304;4;2023-01-01;2023-04-30
23853333085180129;AU;2355;6294;2.672554348;EUR;28.08241125;2.42804848;1.657346216;220.9524117;2;2023-01-01;2023-04-30
23853816715720129;AU;6979;7590;1.087574507;EUR;23.1762226;2.61780952;0.860033728;219.896;2;2023-01-01;2023-04-30
23853295481680129;AU;4944;5958;1.205016181;EUR;29.2316369;1.892939128;1.546931648;217.688;5;2023-01-01;2023-04-30
23853135377070129;AU;18611;21474;1.153799862;EUR;8.105208256;1.188852456;0.658669248;217.56;2;2023-01-01;2023-04-30
23854351681930129;US;3552;4898;1.378828829;EUR;35.47629281;3.341320992;1.385168248;217.1858646;3;2023-01-01;2023-04-30
23853470597090129;CA;8286;9645;1.163931261;EUR;17.69106364;1.30050892;1.274054416;213.2834633;5;2023-01-01;2023-04-30
23853166413720125;US;8250;8932;1.082719162;EUR;19.03806538;1.529208632;1.583519928;212.56;2;2023-01-01;2023-04-30
23853331829940129;US;2789;2974;1.066551922;EUR;57.06724045;1.964592592;2.775685856;212.176;3;2023-01-01;2023-04-30
23853269495900129;AU;12608;13730;1.089022843;EUR;12.34329662;1.431405408;0.960205096;211.848;6;2023-01-01;2023-04-30
23853163957520129;AU;7002;9794;1.398880256;EUR;17.29729725;1.825610432;1.110838848;211.7708102;2;2023-01-01;2023-04-30
23853246001340129;US;4195;4630;1.103737605;EUR;36.54181064;1.510742856;2.404975816;211.504;2;2023-01-01;2023-04-30
23853166839150125;US;6928;7402;1.068475751;EUR;22.66248784;2.016307696;1.322814224;209.696;2;2023-01-01;2023-04-30
23854100652350129;AU;7622;8146;1.068744752;EUR;20.54247275;2.490285712;0.840616712;209.184;2;2023-01-01;2023-04-30
23852441168460784;US;5110;6597;1.290857858;EUR;25.2917041;2.482802288;1.523162744;208.555392;3;2023-01-01;2023-04-30
23853226142590129;AU;13402;16528;1.233285578;EUR;10.05498548;1.200786128;1.25072604;207.736;3;2023-01-01;2023-04-30
23853288433960129;CA;9920;12498;1.259919355;EUR;13.23791846;1.13014208;1.121423544;206.816;6;2023-01-01;2023-04-30
23853288315070129;CA;10739;12794;1.191373659;EUR;12.81810792;1.423611112;0.81535672;205;6;2023-01-01;2023-04-30
23854394478030129;CA;7667;9082;1.184578464;EUR;18.00898441;2.493365856;0.782172112;204.456;6;2023-01-01;2023-04-30
23853474073690129;US;4442;4694;1.056736311;EUR;34.77893302;1.478608696;2.168058632;204.048;6;2023-01-01;2023-04-30
23853331829820129;US;2755;2885;1.047038328;EUR;56.45701609;1.80162832;3.039378816;203.584;4;2023-01-01;2023-04-30
23853071540060125;US;3003;3774;1.256526372;EUR;43.09349162;1.588062504;2.51006996;203.272;2;2023-01-01;2023-04-30
23853226661300129;US;3814;4830;1.266149329;EUR;33.50935895;1.366864864;2.173264864;202.296;4;2023-01-01;2023-04-30
23852596648700129;US;4230;4668;1.103441755;EUR;34.65706941;1.168924856;3.194515856;202.224;6;2023-01-01;2023-04-30
23853112168810129;AU;18714;20978;1.121024282;EUR;7.683026352;1.022700504;0.832856656;201.472;4;2023-01-01;2023-04-30
23853226661590129;CA;6579;7334;1.114664397;EUR;21.88767429;1.443484248;1.405039816;200.6443102;5;2023-01-01;2023-04-30
23853373990060129;US;5673;6680;1.177549006;EUR;24.01437126;1.30207792;2.2994012;200.52;4;2023-01-01;2023-04-30
23853527345170129;CA;6192;9456;1.527131783;EUR;16.90022634;2.561034296;0.656514384;199.7606753;2;2023-01-01;2023-04-30
23853310595410129;US;4115;4385;1.065513219;EUR;36.39773764;1.595968;1.897463968;199.496;2;2023-01-01;2023-04-30
23853287608650129;CA;8013;9867;1.231429712;EUR;15.88584401;1.542803152;1.576131016;195.936;2;2023-01-01;2023-04-30
23854341642980129;NZ;3091;7690;2.487836439;EUR;20.37139098;1.631918176;1.614480392;195.8301815;4;2023-01-01;2023-04-30
23854026158850129;AU;5590;6222;1.113050944;EUR;25.14168166;2.19721348;1.4091026;195.552;6;2023-01-01;2023-04-30
23853303831460129;CA;6022;6896;1.145058448;EUR;22.68027842;1.386553192;1.559164736;195.504;2;2023-01-01;2023-04-30
23853047288470125;US;5674;6363;1.121545403;EUR;24.10258989;1.463450384;1.790294192;191.712;2;2023-01-01;2023-04-30
23854548708670129;US;4227;5225;1.235995458;EUR;29.07364875;1.449465648;2.658092176;189.88;2;2023-01-01;2023-04-30
23853201570610129;US;2173;2283;1.050810015;EUR;66.386105;1.706900392;3.391730904;189.4659437;2;2023-01-01;2023-04-30
23853728687600129;US;4525;4875;1.077439887;EUR;31.04955694;1.991747368;1.654085984;189.216;1;2023-01-01;2023-04-30
23854082368240129;AU;6051;7581;1.252776309;EUR;19.96623048;3.051612904;0.835795696;189.2;2;2023-01-01;2023-04-30
